bid_1,ask_1,bid_vol_1,ask_vol_1
30770.96717995456,30775.38171358384,2.1263905974742228,4.40699661138311
30493.79559636439,30496.63036762146,0.697241857351043,2.9016845250367793
30522.732829381996,30525.893568842846,0.9876318127199336,2.6354871235997024
30427.541018358548,30429.836530525965,3.437477484428416,2.209094310572852
30025.419126744095,30026.165554118794,0.9890479037085721,1.6530382801764847
30107.891426993305,30109.899814580713,2.673300579968595,2.229520208207688
30031.429185686735,30035.542026205425,3.5743266824399207,3.892010313077767
30636.41041126378,30636.9312553673,0.6236969231642449,3.049424811974145
30314.355981076325,30316.356727348935,2.8798298761816277,4.473364120778746
30508.570691164703,30510.862450285862,1.3571576401366827,2.27256207045802
30907.566473926094,30910.484754139314,4.818341688664141,3.074738935721895
30249.292229148876,30253.931579422733,2.4693736689276315,3.1934070101507452
30410.38292303563,30412.44148001028,4.049363493898275,2.9993160953009954
30755.551138543047,30757.61242795158,2.796110056565683,3.5429054881190303
30228.798165491622,30232.616921108114,0.31272141098861395,1.263423995036551
30076.97990982879,30079.514890562794,3.20244174041071,2.6105825099743747
30289.75145291377,30291.262174617,4.761876376812619,0.6107015337609036
30161.221287254004,30163.7572650766,3.047897918717023,1.9841055054595818
30929.697652342573,30930.831508934283,4.114025411191272,2.4895686362441958
30808.120379564418,30809.414121003694,4.432611670407198,3.2958988717728155
30633.403756510423,30636.14641148775,1.2175908825497692,4.757602157672397
30871.46059018772,30873.845754710488,1.1390197155503108,3.043190226086944
30803.672076899114,30808.288883453923,3.0938068453698597,3.7436101892651434
30186.570058886035,30188.70083143206,2.1140395020528535,2.5807036915264936
30892.558998489978,30895.67164606623,4.2153203840469295,3.2071097537440236
30539.342241915652,30542.68743121129,4.510113304650255,0.4475678590554898
30807.440155164062,30807.99908021871,1.831764758583319,1.3465187461250505
30896.091299923493,30899.57721809757,1.2606657389749623,1.8730801567051798
30318.003474971865,30319.30463682278,3.9245750246949234,2.415217439531917
30110.051924527677,30114.87674095629,1.4465495741858672,0.3236788529616803
30227.93516254194,30229.10414481683,4.130810160717024,0.7861180780112567
30427.107788626257,30429.47359718303,2.176317442878938,1.4563901081773984
30818.014765922493,30818.898839428846,3.3709945065282056,4.860510185415148
30860.730583256343,30865.71651738965,0.5681230377898742,1.723600334804949
30006.95213053119,30009.71200807768,3.156910690915208,2.4620011847492047
30510.747302577565,30513.926535155504,2.313661625812423,1.0608787924181255
30417.41100314878,30418.21284729703,2.974381469559823,3.0928223482712647
30222.10781047073,30225.982632587526,0.9232696179498308,1.4753477560282742
30119.86536733368,30121.309942502612,3.710681350226493,1.1142636343482915
30337.615171403628,30342.15641570611,4.32770567996182,2.6312058793852975
30942.90970391252,30944.332832294687,1.1620250204448008,0.12697841588606204
30323.202932020755,30324.561026763742,0.5690013220487925,0.13755375998120412
30518.790621743367,30519.455095248682,0.21582907162704834,1.1734371645991033
30703.018958895176,30705.643260148172,3.2456603521720035,0.2799346762540236
30363.629602379293,30366.671387478975,3.074760776835026,0.6293261952403878
30971.78208272096,30972.57777159839,2.778817322298943,1.760417181759883
30962.44729494211,30966.43716921724,1.2365407709682796,4.032669829941083
30251.782295825364,30254.32209558173,2.015439379937022,2.9030383525095744
30497.248505892385,30500.10826210436,3.0129340424122484,2.6120718571864407
30300.87830981677,30303.361742177993,2.5341576084099304,1.5380952337197962
30284.840494377466,30287.143928151403,4.940149049052947,4.6655932252208006
30036.88694735453,30039.90532884542,0.7685547875279923,2.045373702062239
30609.564333979895,30610.762915086583,3.5062083148332097,0.5267545572992803
30502.679023228862,30503.99769981609,2.0811619637110317,3.1236259289772264
30051.47875124999,30055.85678654455,2.1981781131355125,0.6578081280353469
30278.64646423661,30283.403983816213,3.616229051725064,1.7915933997282913
30908.265885966655,30910.445777889916,3.4929371414894117,2.586318499717264
30239.561890666973,30241.28024169612,4.9571543691407225,4.383690370957361
30144.894872091223,30148.2928700358,0.7291320183252137,2.518378243666582
30489.452760277563,30491.792064047506,0.610137281982415,3.5410679535551552
30985.6504541106,30986.264692711073,3.649260203930832,4.964802511095445
30242.0552715115,30243.257958199647,2.934095893331405,0.74429668750011
30672.13554740588,30675.857422435693,1.443387266143049,1.4461844750456458
30761.619615328716,30765.084773067312,0.48915490804603445,2.0334227704284675
30237.6375439924,30238.25947595867,0.5197254230225097,2.166958074840274
30728.21634861186,30729.715223340558,4.4815352858541795,2.1140032688011745
30367.783132719254,30369.3229693039,1.0401498911218403,4.5472939125271195
30632.30583059358,30635.829347939776,1.684520654366052,3.598759957887597
30633.529710760893,30634.118408180788,1.2106163709122415,3.0787355490444486
30535.774684074757,30536.74317269369,1.8394818985764931,1.6159263175276324
30090.28977005441,30094.38939243859,0.44017682945585757,4.1365728826843435
30835.30249558924,30836.605946568485,2.643392975450525,4.779796506276446
30320.780064971736,30324.21742245707,0.43130156160185307,4.12387158449611
30186.518510399856,30188.090332914566,4.021746888329572,0.10766901543821723
30040.775141554765,30041.722627822182,1.2451892013611219,3.218366713898695
30590.892943188242,30592.48721804774,2.746058381562102,0.3505633690662936
30677.564361842284,30681.314563035634,4.412387529051145,1.3622753796352374
30016.587828927855,30020.938463034334,3.2892991083312517,0.39167103170408124
30512.09305829928,30516.329047689833,2.7114931541015435,3.0585977194520004
30226.49577519794,30228.783101081222,1.6892353902653408,3.4642905761137737
30645.17279040945,30648.67917352402,1.73170937398517,0.6609894265229351
30174.366429004993,30175.788858334363,3.380486080471132,1.9808105269203997
30690.937738102464,30692.75690288864,4.971282869983721,2.335558893882156
30386.73534630054,30391.268857483883,3.3430120302619555,1.9083598066284915
30936.729988736734,30937.288497392532,2.8331387451131222,0.6930225023774459
30137.520944145992,30138.405732534837,3.6801875001723063,2.1528441719186295
30341.06635105026,30342.501839198416,2.3795075001902193,3.780772434261249
30113.47352124059,30114.092916158024,0.39469747874384753,0.44793755621295184
30924.69361827856,30926.010077736464,2.855254397801758,0.4928820690013269
30877.33935338098,30880.463040405342,4.792363894076363,1.838379329996323
30257.941627715154,30260.338038192822,0.9589844175525323,4.714455986932733
30659.98404603418,30664.501068734025,3.4810239650212624,3.376005968942279
30817.222200201217,30821.40069622904,1.0845750744293767,3.425482787695568
30555.20081159946,30557.2389896821,2.7255556539180983,1.8734079551055385
30529.650578356006,30531.317983806446,0.5737146032689262,3.0089378769218387
30241.852290900453,30244.060906737206,2.3068175876651074,0.14964280173594258
30093.1027678059,30096.259095047215,3.805200311586706,3.2168706274067573
30897.215757953327,30898.92204433703,1.8031004687710124,4.57510604312356
30900.41805716333,30903.72672724865,3.358067449987369,3.101609994889614
30633.101457273267,30635.44380970813,3.9977048078696735,4.381123107985091
30339.029791048702,30342.014003362536,4.643171315449318,3.64746797178386
30349.20957461266,30351.672143993772,1.2497462010917226,0.6907362403780822
30725.95567887024,30727.780774788178,2.05664798746561,4.522021205700624
30897.110259952577,30901.878299833905,0.8468384653190455,0.42557483734329693
30887.08642426512,30891.022650338837,4.963169160576038,2.716440615484043
30779.875545857623,30781.006055148573,4.642304742829047,0.7964719065879425
30642.031646154286,30646.439752045826,2.745789938374742,0.15736239258142992
30084.139964995047,30086.83340538717,4.225963142444464,2.167967874625431
30161.628714094615,30166.154199115637,2.652694088633007,1.5456994675053657
30898.55418852708,30902.65353717884,3.155569871213523,2.481402419608255
30606.42905965959,30608.842520429702,0.5367097173684815,2.928279444999299
30009.19705161663,30009.79816350407,3.8008250604343594,0.31432145431384206
30101.47154286603,30103.180590983262,0.7257960698126507,0.7027161461063537
30663.501769108057,30666.439123074033,4.147731388237389,2.8373477426070846
30005.061583846218,30008.412235835436,3.9319376295848913,1.7815200305460255
30160.808051417498,30162.468546001946,3.572849018940585,3.6729500889922955
30548.733789366586,30549.860891699915,0.2771858645713344,3.2962290781005046
30691.895197692695,30696.15238375829,1.5853289441321103,4.243461378650544
30651.9612595026,30656.891069315767,1.3892515925631301,3.4932148506792045
30224.26930946056,30227.134915280923,1.8646683966104438,2.206662279211726
30712.179221347535,30713.45177813385,0.5294494591428089,3.397536449732719
30237.2490874968,30238.974470466135,4.6910933328522075,1.449367753851551
30325.399698159268,30325.982456203732,2.813630979490644,1.6009361440132424
30746.491405118024,30751.105749747545,1.5970691222243156,3.9660272836118877
30649.632899047214,30650.66277892022,2.045209433663989,2.2874556303677527
30849.223410494178,30852.31773463399,2.291292448473695,4.012063668539928
30657.61289230034,30659.346140793434,3.042912233467025,4.129869630974564
30568.30860333547,30571.302404346792,2.6268291957128396,4.30205545454029
30093.67476782809,30097.106159575676,4.605020668750645,4.591512655621916
30367.715803059433,30371.949641176114,2.5351210662385686,2.211827580515152
30265.202367681726,30266.631263404648,4.961574272634232,1.6624474097735804
30243.989643379082,30244.539124608043,4.271982292950969,2.9527738583111582
30973.010554752447,30974.126540087756,1.1217015203509457,1.9187448748443754
30393.09772466676,30397.647808555077,4.65991655175519,3.045263417321142
30892.046555177112,30896.479060526144,0.6701953496388329,3.557370726954741
30631.138625997264,30634.32698495703,4.105503571606839,3.473184590611471
30794.81130354165,30798.013629413603,1.9650541380352426,1.9353091463985947
30502.637093105193,30506.12975814065,4.402074170180841,0.9176149883238889
30576.903884626357,30578.19305538016,4.353477781526506,2.209593758464817
30492.517693818863,30497.132547575526,4.049034460576344,0.7987113060013529
30195.242987798043,30197.627455160058,3.971149137904601,4.461475472400661
30722.452115261505,30724.67623863863,1.5929277815804,1.7947995576155016
30280.772362440857,30283.60749211463,0.4965044869511357,0.8568527613942866
30024.315966431455,30025.027313281942,2.0746028759492914,0.2246940235381793
30645.472295907166,30646.72057106657,0.9502701234338925,3.264529692803773
30177.110679407047,30180.931830680966,3.505260335622063,3.2208213555282423
30940.458584352913,30941.331178358578,1.7958886600351494,1.7689604162483294
30953.92857700259,30957.142761495186,4.880489984213583,0.4513882553534899
30914.86439022045,30916.468461214015,3.240763178992127,2.107181584986637
30370.158700255444,30372.410530518635,4.1301547618083685,1.6249657258106287
30015.456616528867,30017.255738344335,0.7493708964350573,3.4178911347015464
30928.318562587727,30930.419089811818,4.3238709631358505,3.068318322318183
30428.184148317316,30431.919854890646,4.621510233515632,1.886509268167946
30966.65481904367,30968.491866763972,2.4866034022127863,1.1676735158494516
30963.619977089253,30966.66879797059,3.0706393949797897,4.9413762341624
30853.00945546736,30855.651682277257,3.847568024424678,2.324607943860963
30294.448892069584,30297.935412313716,0.9567092735760215,3.4725437553231617
30385.097728601926,30389.813462428887,2.5625737746708683,0.7887095411339679
30851.136671516855,30854.9332459543,2.053448836084334,2.4793895283310494
30316.922005156277,30318.389236859937,0.8172325615950207,0.2349299273603809
30169.492746686094,30170.13307079387,1.9009186692285043,2.576730077761205
30556.80126245835,30558.4814506577,0.43404431598891846,4.823685294876741
30936.15477416078,30939.332624848932,0.22647834405248624,1.9826128936304213
30696.02979667497,30696.76121283565,0.7623148168586316,0.2910804616170668
30570.061170089364,30572.794818201768,4.819264046786952,0.2516833755047833
30097.17649377077,30100.362286590895,2.792694725885583,2.0011351237396604
30615.00722669917,30617.011324207848,4.832528589650778,0.8841221886696509
30990.053850104265,30994.022955021122,2.219239603817647,0.21442527200811098
30140.084015236524,30141.063707375626,1.627899052117772,3.8054467083558667
30518.329652363736,30519.16777238155,2.5800951279171964,2.3467627435212646
30877.373071927956,30881.14992133087,2.25360727430126,1.5172993826660073
30740.768617754205,30743.498328677135,0.6177569528825452,4.510407596780755
30697.015740995266,30700.61355177919,3.240048941982011,0.6690809049825756
30702.48408398711,30704.940807010826,1.1585870942970382,4.7840022618810645
30359.491151219754,30361.09996036933,3.135980978999365,1.638436915149029
30293.591844264494,30297.77780469403,3.2859853527509517,4.453177994312538
30809.361155478513,30813.458526933875,0.8449217803303758,3.054420094749362
30810.11339467918,30813.739528798025,0.40061317284227405,4.1508660627332885
30867.072318580103,30868.796971697637,3.9257317717353555,4.921664499731275
30913.24055255647,30916.396590557382,2.353022076469669,1.5131866453118543
30511.34239886094,30513.46678139717,0.38500259797683145,4.8095638784972055
30501.5162946872,30502.42841401717,4.974844954131859,2.00846128502186
30798.295178966775,30802.923090056356,0.3831247488821965,1.9890083332109196
30649.963930777765,30651.0796146169,3.505672621406911,1.767896810847078
30701.966877257702,30706.742945349895,4.920026733790727,2.752897276003168
30795.7926694361,30798.29969541441,1.2719825106580356,0.8553107115745868
30890.005341817567,30891.33843999734,0.7970219065672612,2.813186278254255
30337.995156851535,30340.93371111474,0.6947862031699016,2.75435358080902
30375.582952639943,30380.011208901386,1.5860482230812183,3.8333188817638635
30093.98193984087,30097.776951829714,0.5951244739521688,4.184884813494169
30578.280140996176,30582.40966616155,3.4915905743012465,2.258162616530878
30035.942273796743,30039.40679894694,0.40522981083730725,1.5814329218223195
30465.59801813246,30469.21326267279,2.59616842793397,1.3707409968537632
30542.644634707576,30546.96601513962,4.983814583879586,1.0536567998538726
30286.541252128285,30288.16475816815,4.088454320579492,0.382473152775222
30590.833260569012,30593.535672905407,3.1145752473319535,1.7779950962900957
30030.50024993905,30031.995692427237,1.6006427418543974,1.424213691440838
30037.348188749216,30042.292694785203,3.157089597829029,4.835445190745396
30822.60056065966,30827.34882768825,2.682503173167093,2.8327732486252155
30360.190641411264,30360.86806206242,2.1878085810628205,1.8016574912494872
30127.060512651886,30130.735600928205,0.7404808460269775,2.9442912448691105
30522.243260054805,30526.906877483176,4.444360654678287,0.782063836593908
30769.99355309861,30771.306142151683,2.3039447792244805,2.2758143710907945
30215.821027496844,30218.87678103433,1.053650307921749,3.168548174963213
30622.890475819,30627.510173158145,1.9020208192987194,2.495599375783012
30085.347464993767,30086.000221897404,2.129235787391743,2.068716123206189
30051.681721168607,30055.320112371217,4.154935688277684,4.969857105608521
30531.35463156815,30533.192702101325,3.6947104647508704,4.413542334529742
30540.635121610107,30545.2949044893,3.8695939788425653,3.1546891949812568
30637.429901498206,30642.29966360145,0.15405319570037135,2.889949069793186
30726.091333722663,30730.840532923674,2.139154591080832,3.141236351140462
30975.852079462533,30978.486043437493,2.458586343013086,1.0864293283299231
30516.300348301196,30520.67954023065,0.19404215643297779,2.0361749419951614
30322.956472941245,30327.256945234654,1.373084722850668,0.2933517111654067
30795.186194768703,30797.1221468983,3.825420133298462,2.430175583685451
30270.832251262073,30275.06237089575,0.7718375580720954,2.7608204613925498
30438.971420705635,30439.637955061855,2.7230196441176995,1.2159737069057273
30078.456381342265,30081.639595795434,1.154489172884464,4.823741351111018
30025.350743415456,30026.88578318325,0.15939179575507706,4.556327593592486
30962.648414677926,30963.69096566392,1.2818871422377534,3.638501853733939
30835.980120512206,30836.826409919537,4.881781399059264,2.713594480950277
30695.9742060937,30699.60750558515,4.02753184822665,4.362848882273656
30408.952944414268,30410.982381751226,4.801925557173064,0.7401964847349684
30173.294320070847,30177.055770542727,2.490484815239176,3.9734979919469366
30156.437042671085,30157.23114620468,0.6377073735197671,0.7116219884375566
30250.242898164593,30252.16170468483,2.7850014959710956,3.991632246492087
30549.22666470612,30552.154375521808,2.3264489393438086,1.4512610844316494
30714.595922700064,30718.65417694184,4.237349705424118,4.397743846989126
30660.19737671773,30662.131762980924,0.5806046458427985,4.7258062597444495
30279.933896945942,30283.25040813991,2.4923815714067135,0.8291002500850666
30954.865280663194,30959.35218053026,0.8352384570005229,2.3671104648204286
30737.89691669577,30741.168301042588,1.6909120417612942,4.906838152997157
30554.3540525114,30555.902370147793,3.7130496792002186,2.4686964362684187
30611.72074623435,30612.330549751354,2.432488833906956,4.331382860321271
30419.60006242779,30424.015507360346,1.94185259721427,2.9847844584434675
30247.730989501157,30248.326701849983,2.032933764993173,1.9391165488060493
30355.972678651262,30360.40883617834,2.3512891651893346,1.5003394220767643
30757.84611046437,30760.726327567492,3.946581064801579,1.0957931463218278
30014.393488629757,30019.119293273066,4.471214975807149,3.8328111377507166
30116.072640506914,30120.167165067895,4.781139963869249,1.994048483432837
30046.00264202175,30050.99334551915,3.955826592650946,2.605249764783681
30040.72880231897,30042.807005488503,1.6454937891652626,2.5123948520057917
30855.46058401101,30859.4129313112,3.4718600598240568,2.9286672432423435
30703.657859380022,30705.966548491262,2.2442553078714207,4.341328013560306
30474.173829087325,30476.833269378694,1.347886048025651,4.905622783558804
30097.834160651,30101.157935235482,4.220270739187021,2.097162622011703
30491.615875116833,30496.047422130672,0.28828910991539247,4.154842718320885
30473.471770780565,30478.400146391963,4.518633761463575,3.846186193808117
30173.201869910015,30177.159100272405,2.3612395766611978,2.910291862132309
30433.85164923797,30436.231599757724,3.2222872363605743,4.784631003698472
30398.504734397375,30400.900840907623,3.3308342188083357,1.0823251260891738
30615.850098052215,30619.669218409366,4.486076929462028,0.635394630517145
30635.093650867642,30636.6681480236,3.2196814426193163,4.284413638081569
30045.304009772044,30046.301143281136,3.108274565324303,2.251834101505367
30374.612614626472,30376.708414335855,0.4265949987473808,4.250147385614596
30625.859915714238,30627.652491176683,2.6401993075315002,4.476142005457533
30503.13625858009,30504.969645122143,0.8358281040035042,0.4060422087334501
30856.489841188322,30858.041076068046,3.7134254667352797,4.4289773386316975
30658.693631618946,30659.38305097231,2.6098874119821054,2.2967633713101687
30162.93442708143,30163.51485978773,3.4331161181209318,2.601119196120738
30070.56874740043,30075.513498154243,0.3041972129516829,3.1703033043567306
30642.419278206315,30644.844257308127,0.5154808786244358,4.6392747729774255
30026.51131054162,30028.740780453838,3.6099846015071435,0.19366886270584377
30585.775581273465,30589.333994045584,0.45321324639349947,2.4365329947573042
30940.230241424957,30941.71238392035,0.4491579660497672,3.4698380079097477
30575.47417787588,30580.249003203655,0.15933152865094852,3.64126409272132
30388.169926206523,30392.208478771394,4.786856851667452,3.4934089145318294
30643.288218442354,30644.19056795276,3.7137909613491344,0.7587321340997971
30458.252890491516,30460.632003982548,1.8309319016601147,1.5670383830212382
30545.616789315936,30550.072821699967,1.5530243483095107,1.8577060745433662
30941.464808776524,30946.216102876835,1.813545825754663,4.041742317629574
30386.102637800774,30388.7059446014,3.8958023027877915,1.46592337483131
30961.190563823915,30964.450915075362,3.340715994245031,1.1324543229492956
30905.350641956065,30906.60229471348,1.0074582825505929,4.791495293286672
30195.791134789295,30200.75139360691,0.9531357431370133,0.14343009705599763
30069.361300875167,30070.903823531393,0.5821386835956469,4.989322192841693
30100.778001377428,30105.520294361035,3.3354833265365573,3.4164243644012386
30018.221825651548,30021.645235572014,3.8454260448865063,4.159499567300673
30094.44296075593,30097.677776332883,1.39872749879252,1.5436350420963467
30683.006773416357,30685.81387171593,0.20263030905147278,0.1701448605685939
30071.18864846023,30072.72666261296,0.502641170634494,3.7155606409514976
30318.97563029376,30320.270006437786,4.84251417074065,4.187308525303311
30844.875310969455,30846.367498910273,1.5476794096393596,3.728333046572244
30023.271935735826,30024.610907915474,3.869193424406855,0.7999664077741091
30814.468482588934,30818.476612719984,3.1608514873858926,3.7917968190591487
30281.8547747734,30283.93033843965,1.9715042342991902,3.867721632327441
30118.164827621655,30118.92511966619,1.1078675847582202,3.3268485267832695
30696.73716536415,30701.598127199784,0.6947934489810915,3.853968070698373
30628.942846779883,30633.419883262217,3.113563543390447,4.245015054420888
30877.472013527055,30882.14689880143,3.8957055251251616,3.1066601597635466
30735.071043803884,30740.048129005794,3.255130842351541,0.5341630984514274
30803.48093038485,30804.763459006335,2.698480452920876,2.4893762673693334
30282.034572571305,30284.31766165637,0.30556099481501775,0.48048173989086485
30177.43954377972,30181.35161692039,4.845595010212481,2.096960852058911
30750.61475164086,30754.2468444221,4.0136995391074155,2.0948217967155753
30806.834739267266,30808.027270845796,1.5348279798347275,0.42344823628718375
30990.505142000675,30994.676391063134,4.901854613858368,1.809220616450449
30412.617676911428,30414.127659484693,3.0492197892179784,0.6438906840774428
30372.018085792784,30373.525265059485,2.9538710252155083,4.060352529045189
30776.412960741996,30779.329345645016,3.7655585792047077,4.743671327225907
30340.80354025302,30343.971769959808,4.077671961641674,0.45435072876389915
30930.757325603565,30933.867713538835,3.316745175924363,4.780064515729337
30858.41275184301,30859.3244426113,0.7276691571943802,2.6606253367500514
30428.994027375018,30433.442601256855,1.7575107793730425,1.5678718219739822
30750.871067791497,30752.566267983148,4.647609837597644,0.47662416885320125
30754.542874084684,30755.625691230456,1.2006164980348746,2.5530589135450477
30103.123868835934,30107.623235195344,1.9236184168038155,3.993126168004669
30902.552906679568,30907.353338421603,2.2171767264265605,3.5647237386068213
30505.252372447856,30509.63194672555,2.253084449502816,0.3461074561734715
30826.457466107742,30830.600288444006,3.1034039542231753,0.4572189933027272
30320.049601030612,30323.49818994349,4.721071604949067,2.074079084899922
30895.5232284962,30898.502086663942,1.2793942879792746,1.5469234208349223
30389.201678734164,30390.093119153764,0.6953567438744985,1.2386831829746345
30010.8376514803,30013.175690939115,1.067605400313693,1.4769220446526967
30905.381976419263,30907.55907474582,4.445932011025421,4.037065442154735
30091.286676786134,30092.955568813057,3.26447298201051,4.653217462796084
30319.313637590414,30323.069028102014,1.5009432672718848,2.0850032031850754
30950.061967050806,30952.79340785866,4.098140000946224,4.539943910449235
30950.607146937557,30951.47185490914,4.3207129821808365,1.6753289361146217
30573.437888123288,30574.928712532062,4.247920259582362,2.434541233084579
30631.837212169798,30635.411876606267,4.602740014833817,1.2075420892983988
30448.44552197832,30449.288110846024,1.335980998849472,3.238332606661636
30293.210771698064,30297.541202811284,3.799705450856764,4.897007464356563
30328.664545369917,30331.39270474148,2.3566435366432863,3.057116170612556
30672.51845607704,30675.18109567501,4.225792909161301,1.8532890121563896
30752.37452943768,30755.540364468645,3.669604318091905,3.2743054853535893
30791.579043725847,30795.79010807251,3.904592487848651,0.7023113244803991
